Planta;Operação;Remetente;CNPJ Rem;Cidade Rem;UF Rem;CTRC;DT Emissao CTRC;Nota Fiscal;DT Emissão NF;Qtde Volume;Vlr Mercadoria;Destinatário;CNPJ Dest;Cidade Dest;UF Dest;Tipo Agente;Agente;Dt Inicio Transporte;Agente Resumido;Prev. Entrega;Previsão Atualizada;Previsão Transportador;Condição especial;Cliente Agendado;Tipo Agenda;Cliente Premier;Site/Email/Tel;Acesso/Nome Resp;Data Agenda;Status Agenda;Ocorre Agenda;Data Entrega PR;Data Saida PR;Data Entrega DDA;Data Saida DDA;Data Entrega FINAL;Previsão Agente;Localização;Ocorrência;Detalhamento Ocorre;Resp Ocorre Int;Ocorrência Interna;Data Retorno Planta;Resp Atraso;Motivo Atraso;Ordem Status HUB;Status HUB;Performance Entrega CEVA;Performance Nova Previsão;Status Entrega;Região;Modal;Performance Entrega Agente;Teste1;Teste2;Status XD;Aging;Teste5;Status Congelado;Previsão Congelada;Ocorrência Base Congelada;Status Entrega x Agenda;Lead Time;Chave lead Time;Agente Entrega;Critico;Fil Origem Alfa;Peso Bruto;Peso Liquido;Email;Chave;Meta Operação;Desti Resumido;Status Resumido Agenda;Aging Processo Em Aberto;Status Agenda Resumido 2;Dt Corte;Filial;Data Entrega Final (Tratado);DT Emissão CTRC (Tratado);Performance Entrega CEVA + Transferência
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113113;21/08/2026;873773;13/08/2026;1;75,72;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;SANTA MARIA;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;21/08/2026;OURO NEGRO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;4;VALINHOSRODOVIARIO LTLSANTA MARIA;OURO NEGRO;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,13114E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;21/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113113;21/08/2026;876576;17/08/2026;1;291,55;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;SANTA MARIA;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;21/08/2026;OURO NEGRO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;4;VALINHOSRODOVIARIO LTLSANTA MARIA;OURO NEGRO;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,13114E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;21/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113113;21/08/2026;877555;18/08/2026;1;702,28;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;SANTA MARIA;RS;Agregado;TRANSPORTES OURO NEGRO LTDA.;21/08/2026;OURO NEGRO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;4;VALINHOSRODOVIARIO LTLSANTA MARIA;OURO NEGRO;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,13114E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;21/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113459;22/08/2026;878442;19/08/2026;1;1561,06;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPO GRANDE;MS;Agregado;CARVALIMA TRANSP. LTDA;22/08/2026;CARVALIMA;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;5;VALINHOSRODOVIARIO LTLCAMPO GRANDE;CARVALIMA;;;;;nce11@carvalima.com.br;1,1346E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;22/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113459;22/08/2026;878825;20/08/2026;2;4198,88;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPO GRANDE;MS;Agregado;CARVALIMA TRANSP. LTDA;22/08/2026;CARVALIMA;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;5;VALINHOSRODOVIARIO LTLCAMPO GRANDE;CARVALIMA;;;;;nce11@carvalima.com.br;1,1346E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;22/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113459;22/08/2026;878539;19/08/2026;1;285,27;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;CAMPO GRANDE;MS;Agregado;CARVALIMA TRANSP. LTDA;22/08/2026;CARVALIMA;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;5;VALINHOSRODOVIARIO LTLCAMPO GRANDE;CARVALIMA;;;;;nce11@carvalima.com.br;1,1346E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;22/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113493;22/08/2026;880120;20/08/2026;1;2369,79;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;CAMPO GRANDE;MS;Agregado;CARVALIMA TRANSP. LTDA;22/08/2026;CARVALIMA;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;5;VALINHOSRODOVIARIO LTLCAMPO GRANDE;CARVALIMA;;;;;nce11@carvalima.com.br;1,13494E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;22/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113493;22/08/2026;879989;20/08/2026;1;1898,19;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;CAMPO GRANDE;MS;Agregado;CARVALIMA TRANSP. LTDA;22/08/2026;CARVALIMA;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;5;VALINHOSRODOVIARIO LTLCAMPO GRANDE;CARVALIMA;;;;;nce11@carvalima.com.br;1,13494E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;22/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113758;23/08/2026;879892;20/08/2026;1;736,23;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;CAMPO GRANDE;MS;Agregado;CARVALIMA TRANSP. LTDA;23/08/2026;CARVALIMA;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;> de 7 Dias;;;;;;5;VALINHOSRODOVIARIO LTLCAMPO GRANDE;CARVALIMA;;;;;nce11@carvalima.com.br;1,13759E+11;0,96;CIA BRASILEIRA;Agendado;16 até 20 Dias;Agendado;=> 01/03;;01/09/2026;23/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;114055;25/08/2026;880813;21/08/2026;1;43,67;CIA BRASILEIRA DIST AUTOMO SA;4,26E+13;CHAPECO;SC;Agregado;TRANSPORTES OURO NEGRO LTDA.;25/08/2026;OURO NEGRO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;6 Até 7 Dias;;;;;;2;VALINHOSRODOVIARIO LTLCHAPECO;OURO NEGRO;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,14056E+11;0,96;CIA BRASILEIRA;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113968;25/08/2026;878737;20/08/2026;0;2423,69;AGUILERA AUTOPECAS GOIAS LTDA;1,21E+13;GOIANIA;GO;Agregado;EXPRESSO RIO VERMELHO TRANSPORTES LTDA;25/08/2026;RIO VERMELHO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://logistica.castrillon.com.br/ ;;01/09/2026;Agendado;tsp agenda;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;1214547500;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLGOIANIA;RIO VERMELHO;;;;;nce11@carvalima.com.br;1,13969E+11;0,96;AGUILERA AUTOPECAS;Agendado;11 até 15 Dias;Agendado;=> 01/03; Goiânia;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113968;25/08/2026;878736;20/08/2026;1;72,52;AGUILERA AUTOPECAS GOIAS LTDA;1,21E+13;GOIANIA;GO;Agregado;EXPRESSO RIO VERMELHO TRANSPORTES LTDA;25/08/2026;RIO VERMELHO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://logistica.castrillon.com.br/ ;;01/09/2026;Agendado;tsp agenda;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;1214547500;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLGOIANIA;RIO VERMELHO;;;;;nce11@carvalima.com.br;1,13969E+11;0,96;AGUILERA AUTOPECAS;Agendado;11 até 15 Dias;Agendado;=> 01/03; Goiânia;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113968;25/08/2026;881336;22/08/2026;1;60,31;AGUILERA AUTOPECAS GOIAS LTDA;1,21E+13;GOIANIA;GO;Agregado;EXPRESSO RIO VERMELHO TRANSPORTES LTDA;25/08/2026;RIO VERMELHO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://logistica.castrillon.com.br/ ;;01/09/2026;Agendado;tsp agenda;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;1214547500;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLGOIANIA;RIO VERMELHO;;;;;nce11@carvalima.com.br;1,13969E+11;0,96;AGUILERA AUTOPECAS;Agendado;11 até 15 Dias;Agendado;=> 01/03; Goiânia;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113968;25/08/2026;881136;22/08/2026;1;570,93;AGUILERA AUTOPECAS GOIAS LTDA;1,21E+13;GOIANIA;GO;Agregado;EXPRESSO RIO VERMELHO TRANSPORTES LTDA;25/08/2026;RIO VERMELHO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://logistica.castrillon.com.br/ ;;01/09/2026;Agendado;tsp agenda;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;1214547500;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLGOIANIA;RIO VERMELHO;;;;;nce11@carvalima.com.br;1,13969E+11;0,96;AGUILERA AUTOPECAS;Agendado;11 até 15 Dias;Agendado;=> 01/03; Goiânia;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113975;25/08/2026;880567;21/08/2026;1;567,71;ATACADO UNIAO LTDA;1,24E+13;SERRA;ES;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;25/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;E-MAIL;;agendamento.log@fortbras.com.br;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;1237708000;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSERRA;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,13976E+11;0,96;ATACADO UNIAO;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113975;25/08/2026;881252;22/08/2026;1;2484,67;ATACADO UNIAO LTDA;1,24E+13;SERRA;ES;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;25/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;E-MAIL;;agendamento.log@fortbras.com.br;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;1237708000;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSERRA;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,13976E+11;0,96;ATACADO UNIAO;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113975;25/08/2026;881317;22/08/2026;1;656,84;ATACADO UNIAO LTDA;1,24E+13;SERRA;ES;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;25/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;E-MAIL;;agendamento.log@fortbras.com.br;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;1237708000;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSERRA;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,13976E+11;0,96;ATACADO UNIAO;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113975;25/08/2026;880877;21/08/2026;1;364;ATACADO UNIAO LTDA;1,24E+13;SERRA;ES;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;25/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;E-MAIL;;agendamento.log@fortbras.com.br;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;1237708000;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSERRA;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,13976E+11;0,96;ATACADO UNIAO;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113975;25/08/2026;880612;21/08/2026;1;692,11;ATACADO UNIAO LTDA;1,24E+13;SERRA;ES;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;25/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;E-MAIL;;agendamento.log@fortbras.com.br;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;1237708000;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSERRA;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,13976E+11;0,96;ATACADO UNIAO;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113975;25/08/2026;881299;22/08/2026;1;373,02;ATACADO UNIAO LTDA;1,24E+13;SERRA;ES;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;25/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;E-MAIL;;agendamento.log@fortbras.com.br;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;1237708000;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSERRA;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,13976E+11;0,96;ATACADO UNIAO;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;113975;25/08/2026;881131;22/08/2026;2;1153,1;ATACADO UNIAO LTDA;1,24E+13;SERRA;ES;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;25/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;E-MAIL;;agendamento.log@fortbras.com.br;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;1237708000;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLSERRA;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,13976E+11;0,96;ATACADO UNIAO;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;114000;25/08/2026;881288;22/08/2026;1;2403,14;BELCAR CAMINHOES E MAQUINAS LTDA;2,21E+12;GOIANIA;GO;Agregado;FEDERAL TRANSP. LTDA;25/08/2026;XD BETIM;01/09/2026;01/09/2026;;;Sim;E-MAIL;;juliano@belcarcaminhoes.com.br;;01/09/2026;Agendado;tsp agenda;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;CENTRO-OESTE;RODOVIARIO;Entregue no Prazo;;221291800;;Expedido;;;;;;4;VALINHOSRODOVIARIO LTLGOIANIA;RIO VERMELHO;;;;;nce11@carvalima.com.br;1,14001E+11;0,96;BELCAR;Agendado;11 até 15 Dias;Agendado;=> 01/03; Goiânia;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;114077;25/08/2026;881050;21/08/2026;1;2214,38;DAF CAMINHOES BRASIL INDUSTRIA;1,31E+13;PONTA GROSSA;PR;Agregado;DENILSON TAVARES;25/08/2026;XD DDA;01/09/2026;01/09/2026;;;Sim;PORTAL;;;;01/09/2026;Agendado;08hrs - cod 16420;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;1311450600;;6 Até 7 Dias;;;;;;4;VALINHOSRODOVIARIO LTLPONTA GROSSA;OURO NEGRO;;;;;nce11@carvalima.com.br;1,14078E+11;0,96;DAF;Agendado;11 até 15 Dias;Agendado;=> 01/03; Ponta Grossa;01/09/2026;25/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;114377;26/08/2026;880782;21/08/2026;2;176,35;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;RIO DE JANEIRO;RJ;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;26/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;4 Até 5 Dias;;;;;;3;VALINHOSRODOVIARIO LTLRIO DE JANEIRO;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,14378E+11;0,96;CIA BRASILEIRA;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;26/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;114377;26/08/2026;880783;21/08/2026;0;461,39;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;RIO DE JANEIRO;RJ;Agregado;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;26/08/2026;CAMILO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;4 Até 5 Dias;;;;;;3;VALINHOSRODOVIARIO LTLRIO DE JANEIRO;CAMILO;;;;;"Dayane.Meirelles@camilodossantos.com.br;Noelle.Antunes@camilodossantos.com.br;julia.castro@camilodossantos.com.br;thamiris.moreira@camilodossantos.com.br";1,14378E+11;0,96;CIA BRASILEIRA;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;26/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;114393;26/08/2026;881733;22/08/2026;1;1178,62;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;SAO JOSE DO RIO PRETO;SP;Agregado;MVT CAMPINAS - COMERCIO, LOGISTICA E;26/08/2026;MOVIMENTE;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUDESTE;RODOVIARIO;Entregue no Prazo;;4258009200;;4 Até 5 Dias;;;;;;3;VALINHOSRODOVIARIO LTLSAO JOSE DO RIO PRETO;ALFA;;;;;nce11@carvalima.com.br;1,14394E+11;0,96;CIA BRASILEIRA;Agendado;11 até 15 Dias;Agendado;=> 01/03;;01/09/2026;26/08/2026;Entregue no Prazo
VALINHOS;RODOVIARIO LTL;EATON LTDA;5,46E+13;Valinhos;SP;114394;26/08/2026;881371;22/08/2026;1;3155,83;CIA BRASILEIRA DE DIST AUTO SA;4,26E+13;SAO JOSE;SC;Agregado;TRANSPORTES OURO NEGRO LTDA.;26/08/2026;OURO NEGRO;01/09/2026;01/09/2026;;;Sim;PORTAL;;https://app.brautoparts.com.br/;;01/09/2026;Agendado;;;;;;01/09/2026;;Unidade Destino;Entregue normal;;CEVA;Entregue;;;;;;Entregue no Prazo;Entregue no Prazo;Entregue;SUL;RODOVIARIO;Entregue no Prazo;;4258009200;;4 Até 5 Dias;;;;;;3;VALINHOSRODOVIARIO LTLSAO JOSE;OURO NEGRO;;;;;"pontofocal9@ouronegro.com;clientesespeciais@ouronegro.com";1,14395E+11;0,96;CIA BRASILEIRA;Agendado;11 até 15 Dias;Agendado;=> 01/03; Florianópolis;01/09/2026;26/08/2026;Entregue no Prazo
